,,,Time,Volts
Record Length,2.50E+03,,-0.000000246,-0.0024
Sample Interval,2.00E-10,,-0.0000002458,-0.0028
Trigger Point,1.23E+03,,-0.0000002456,-0.0032
,,,-0.0000002454,-0.0032
,,,-0.0000002452,-0.0036
,,,-0.000000245,-0.004
Source,CH1,,-0.0000002448,-0.004
Vertical Units,V,,-0.0000002446,-0.0044
Vertical Scale,1.00E-02,,-0.0000002444,-0.0048
Vertical Offset,-3.60E-03,,-0.0000002442,-0.0048
Horizontal Units,s,,-0.000000244,-0.0052
Horizontal Scale,5.00E-08,,-0.0000002438,-0.0052
Pt Fmt,Y,,-0.0000002436,-0.0056
Yzero,0.00E+00,,-0.0000002434,-0.006
Probe Atten,1.00E+00,,-0.0000002432,-0.006
Model Number,TDS2002C,,-0.000000243,-0.0064
Serial Number,C013636,,-0.0000002428,-0.0064
Firmware Version,FV:v24.15,,-0.0000002426,-0.0068
,,,-0.0000002424,-0.0068
,,,-0.0000002422,-0.0072
,,,-0.000000242,-0.0076
,,,-0.0000002418,-0.0076
,,,-0.0000002416,-0.008
,,,-0.0000002414,-0.0084
,,,-0.0000002412,-0.0084
,,,-0.000000241,-0.0088
,,,-0.0000002408,-0.0088
,,,-0.0000002406,-0.0092
,,,-0.0000002404,-0.0092
,,,-0.0000002402,-0.0096
,,,-0.00000024,-0.01
,,,-0.0000002398,-0.01
,,,-0.0000002396,-0.0104
,,,-0.0000002394,-0.0104
,,,-0.0000002392,-0.0108
,,,-0.000000239,-0.0108
,,,-0.0000002388,-0.0112
,,,-0.0000002386,-0.0112
,,,-0.0000002384,-0.0116
,,,-0.0000002382,-0.0116
,,,-0.000000238,-0.012
,,,-0.0000002378,-0.012
,,,-0.0000002376,-0.0124
,,,-0.0000002374,-0.0124
,,,-0.0000002372,-0.0128
,,,-0.000000237,-0.0128
,,,-0.0000002368,-0.0132
,,,-0.0000002366,-0.0132
,,,-0.0000002364,-0.0136
,,,-0.0000002362,-0.0136
,,,-0.000000236,-0.014
,,,-0.0000002358,-0.014
,,,-0.0000002356,-0.0144
,,,-0.0000002354,-0.0144
,,,-0.0000002352,-0.0148
,,,-0.000000235,-0.0148
,,,-0.0000002348,-0.0152
,,,-0.0000002346,-0.0152
,,,-0.0000002344,-0.0156
,,,-0.0000002342,-0.0156
,,,-0.000000234,-0.0156
,,,-0.0000002338,-0.016
,,,-0.0000002336,-0.016
,,,-0.0000002334,-0.0164
,,,-0.0000002332,-0.0164
,,,-0.000000233,-0.0164
,,,-0.0000002328,-0.0168
,,,-0.0000002326,-0.0168
,,,-0.0000002324,-0.0168
,,,-0.0000002322,-0.0172
,,,-0.000000232,-0.0172
,,,-0.0000002318,-0.0172
,,,-0.0000002316,-0.0176
,,,-0.0000002314,-0.0176
,,,-0.0000002312,-0.0176
,,,-0.000000231,-0.018
,,,-0.0000002308,-0.018
,,,-0.0000002306,-0.018
,,,-0.0000002304,-0.0184
,,,-0.0000002302,-0.0184
,,,-0.00000023,-0.0184
,,,-0.0000002298,-0.0188
,,,-0.0000002296,-0.0188
,,,-0.0000002294,-0.0188
,,,-0.0000002292,-0.0188
,,,-0.000000229,-0.0192
,,,-0.0000002288,-0.0192
,,,-0.0000002286,-0.0192
,,,-0.0000002284,-0.0192
,,,-0.0000002282,-0.0192
,,,-0.000000228,-0.0196
,,,-0.0000002278,-0.0196
,,,-0.0000002276,-0.0196
,,,-0.0000002274,-0.0196
,,,-0.0000002272,-0.0196
,,,-0.000000227,-0.0196
,,,-0.0000002268,-0.02
,,,-0.0000002266,-0.02
,,,-0.0000002264,-0.02
,,,-0.0000002262,-0.02
,,,-0.000000226,-0.02
,,,-0.0000002258,-0.02
,,,-0.0000002256,-0.02
,,,-0.0000002254,-0.02
,,,-0.0000002252,-0.02
,,,-0.000000225,-0.02
,,,-0.0000002248,-0.0204
,,,-0.0000002246,-0.0204
,,,-0.0000002244,-0.0204
,,,-0.0000002242,-0.02
,,,-0.000000224,-0.02
,,,-0.0000002238,-0.02
,,,-0.0000002236,-0.02
,,,-0.0000002234,-0.02
,,,-0.0000002232,-0.02
,,,-0.000000223,-0.02
,,,-0.0000002228,-0.02
,,,-0.0000002226,-0.02
,,,-0.0000002224,-0.02
,,,-0.0000002222,-0.02
,,,-0.000000222,-0.02
,,,-0.0000002218,-0.02
,,,-0.0000002216,-0.02
,,,-0.0000002214,-0.02
,,,-0.0000002212,-0.02
,,,-0.000000221,-0.0196
,,,-0.0000002208,-0.0196
,,,-0.0000002206,-0.0196
,,,-0.0000002204,-0.0196
,,,-0.0000002202,-0.0196
,,,-0.00000022,-0.0196
,,,-0.0000002198,-0.0196
,,,-0.0000002196,-0.0196
,,,-0.0000002194,-0.0196
,,,-0.0000002192,-0.0196
,,,-0.000000219,-0.0192
,,,-0.0000002188,-0.0192
,,,-0.0000002186,-0.0192
,,,-0.0000002184,-0.0192
,,,-0.0000002182,-0.0192
,,,-0.000000218,-0.0192
,,,-0.0000002178,-0.0188
,,,-0.0000002176,-0.0188
,,,-0.0000002174,-0.0188
,,,-0.0000002172,-0.0188
,,,-0.000000217,-0.0184
,,,-0.0000002168,-0.0184
,,,-0.0000002166,-0.0184
,,,-0.0000002164,-0.0184
,,,-0.0000002162,-0.018
,,,-0.000000216,-0.018
,,,-0.0000002158,-0.018
,,,-0.0000002156,-0.0176
,,,-0.0000002154,-0.0176
,,,-0.0000002152,-0.0176
,,,-0.000000215,-0.0172
,,,-0.0000002148,-0.0172
,,,-0.0000002146,-0.0172
,,,-0.0000002144,-0.0168
,,,-0.0000002142,-0.0168
,,,-0.000000214,-0.0168
,,,-0.0000002138,-0.0164
,,,-0.0000002136,-0.0164
,,,-0.0000002134,-0.016
,,,-0.0000002132,-0.016
,,,-0.000000213,-0.016
,,,-0.0000002128,-0.0156
,,,-0.0000002126,-0.0156
,,,-0.0000002124,-0.0152
,,,-0.0000002122,-0.0152
,,,-0.000000212,-0.0148
,,,-0.0000002118,-0.0148
,,,-0.0000002116,-0.0144
,,,-0.0000002114,-0.0144
,,,-0.0000002112,-0.0144
,,,-0.000000211,-0.014
,,,-0.0000002108,-0.014
,,,-0.0000002106,-0.0136
,,,-0.0000002104,-0.0136
,,,-0.0000002102,-0.0132
,,,-0.00000021,-0.0132
,,,-0.0000002098,-0.0132
,,,-0.0000002096,-0.0128
,,,-0.0000002094,-0.0128
,,,-0.0000002092,-0.0124
,,,-0.000000209,-0.0124
,,,-0.0000002088,-0.012
,,,-0.0000002086,-0.012
,,,-0.0000002084,-0.0116
,,,-0.0000002082,-0.0116
,,,-0.000000208,-0.0112
,,,-0.0000002078,-0.0112
,,,-0.0000002076,-0.0108
,,,-0.0000002074,-0.0108
,,,-0.0000002072,-0.0104
,,,-0.000000207,-0.01
,,,-0.0000002068,-0.01
,,,-0.0000002066,-0.0096
,,,-0.0000002064,-0.0096
,,,-0.0000002062,-0.0092
,,,-0.000000206,-0.0092
,,,-0.0000002058,-0.0088
,,,-0.0000002056,-0.0084
,,,-0.0000002054,-0.0084
,,,-0.0000002052,-0.008
,,,-0.000000205,-0.008
,,,-0.0000002048,-0.0076
,,,-0.0000002046,-0.0072
,,,-0.0000002044,-0.0072
,,,-0.0000002042,-0.0068
,,,-0.000000204,-0.0064
,,,-0.0000002038,-0.0064
,,,-0.0000002036,-0.006
,,,-0.0000002034,-0.0056
,,,-0.0000002032,-0.0056
,,,-0.000000203,-0.0052
,,,-0.0000002028,-0.0048
,,,-0.0000002026,-0.0048
,,,-0.0000002024,-0.0044
,,,-0.0000002022,-0.004
,,,-0.000000202,-0.004
,,,-0.0000002018,-0.0036
,,,-0.0000002016,-0.0036
,,,-0.0000002014,-0.0032
,,,-0.0000002012,-0.0028
,,,-0.000000201,-0.0028
,,,-0.0000002008,-0.0024
,,,-0.0000002006,-0.002
,,,-0.0000002004,-0.002
,,,-0.0000002002,-0.0016
,,,-0.0000002,-0.0012
,,,-0.0000001998,-0.0012
,,,-0.0000001996,-0.0008
,,,-0.0000001994,-0.0008
,,,-0.0000001992,-0.0004
,,,-0.000000199,0
,,,-0.0000001988,0
,,,-0.0000001986,0.0004
,,,-0.0000001984,0.0008
,,,-0.0000001982,0.0008
,,,-0.000000198,0.0012
,,,-0.0000001978,0.0016
,,,-0.0000001976,0.0016
,,,-0.0000001974,0.002
,,,-0.0000001972,0.002
,,,-0.000000197,0.0024
,,,-0.0000001968,0.0028
,,,-0.0000001966,0.0028
,,,-0.0000001964,0.0032
,,,-0.0000001962,0.0032
,,,-0.000000196,0.0036
,,,-0.0000001958,0.004
,,,-0.0000001956,0.004
,,,-0.0000001954,0.0044
,,,-0.0000001952,0.0048
,,,-0.000000195,0.0048
,,,-0.0000001948,0.0052
,,,-0.0000001946,0.0056
,,,-0.0000001944,0.0056
,,,-0.0000001942,0.006
,,,-0.000000194,0.0064
,,,-0.0000001938,0.0064
,,,-0.0000001936,0.0068
,,,-0.0000001934,0.0072
,,,-0.0000001932,0.0072
,,,-0.000000193,0.0076
,,,-0.0000001928,0.0076
,,,-0.0000001926,0.008
,,,-0.0000001924,0.0084
,,,-0.0000001922,0.0084
,,,-0.000000192,0.0088
,,,-0.0000001918,0.0092
,,,-0.0000001916,0.0092
,,,-0.0000001914,0.0096
,,,-0.0000001912,0.01
,,,-0.000000191,0.01
,,,-0.0000001908,0.0104
,,,-0.0000001906,0.0104
,,,-0.0000001904,0.0108
,,,-0.0000001902,0.0108
,,,-0.00000019,0.0112
,,,-0.0000001898,0.0112
,,,-0.0000001896,0.0116
,,,-0.0000001894,0.012
,,,-0.0000001892,0.012
,,,-0.000000189,0.0124
,,,-0.0000001888,0.0124
,,,-0.0000001886,0.0128
,,,-0.0000001884,0.0128
,,,-0.0000001882,0.0132
,,,-0.000000188,0.0132
,,,-0.0000001878,0.0136
,,,-0.0000001876,0.0136
,,,-0.0000001874,0.014
,,,-0.0000001872,0.014
,,,-0.000000187,0.0144
,,,-0.0000001868,0.0144
,,,-0.0000001866,0.0148
,,,-0.0000001864,0.0148
,,,-0.0000001862,0.0152
,,,-0.000000186,0.0152
,,,-0.0000001858,0.0152
,,,-0.0000001856,0.0156
,,,-0.0000001854,0.0156
,,,-0.0000001852,0.016
,,,-0.000000185,0.016
,,,-0.0000001848,0.0164
,,,-0.0000001846,0.0164
,,,-0.0000001844,0.0168
,,,-0.0000001842,0.0168
,,,-0.000000184,0.0172
,,,-0.0000001838,0.0172
,,,-0.0000001836,0.0172
,,,-0.0000001834,0.0176
,,,-0.0000001832,0.0176
,,,-0.000000183,0.018
,,,-0.0000001828,0.018
,,,-0.0000001826,0.0184
,,,-0.0000001824,0.0184
,,,-0.0000001822,0.0188
,,,-0.000000182,0.0188
,,,-0.0000001818,0.0188
,,,-0.0000001816,0.0192
,,,-0.0000001814,0.0192
,,,-0.0000001812,0.0192
,,,-0.000000181,0.0196
,,,-0.0000001808,0.0196
,,,-0.0000001806,0.0196
,,,-0.0000001804,0.0196
,,,-0.0000001802,0.02
,,,-0.00000018,0.02
,,,-0.0000001798,0.02
,,,-0.0000001796,0.02
,,,-0.0000001794,0.0204
,,,-0.0000001792,0.0204
,,,-0.000000179,0.0204
,,,-0.0000001788,0.0204
,,,-0.0000001786,0.0204
,,,-0.0000001784,0.0208
,,,-0.0000001782,0.0208
,,,-0.000000178,0.0208
,,,-0.0000001778,0.0208
,,,-0.0000001776,0.0208
,,,-0.0000001774,0.0208
,,,-0.0000001772,0.0212
,,,-0.000000177,0.0212
,,,-0.0000001768,0.0212
,,,-0.0000001766,0.0212
,,,-0.0000001764,0.0212
,,,-0.0000001762,0.0212
,,,-0.000000176,0.0216
,,,-0.0000001758,0.0216
,,,-0.0000001756,0.0216
,,,-0.0000001754,0.0216
,,,-0.0000001752,0.0216
,,,-0.000000175,0.0216
,,,-0.0000001748,0.0216
,,,-0.0000001746,0.022
,,,-0.0000001744,0.022
,,,-0.0000001742,0.022
,,,-0.000000174,0.022
,,,-0.0000001738,0.022
,,,-0.0000001736,0.022
,,,-0.0000001734,0.022
,,,-0.0000001732,0.022
,,,-0.000000173,0.022
,,,-0.0000001728,0.022
,,,-0.0000001726,0.022
,,,-0.0000001724,0.022
,,,-0.0000001722,0.022
,,,-0.000000172,0.022
,,,-0.0000001718,0.022
,,,-0.0000001716,0.022
,,,-0.0000001714,0.022
,,,-0.0000001712,0.022
,,,-0.000000171,0.0216
,,,-0.0000001708,0.0216
,,,-0.0000001706,0.0216
,,,-0.0000001704,0.0216
,,,-0.0000001702,0.0216
,,,-0.00000017,0.0216
,,,-0.0000001698,0.0212
,,,-0.0000001696,0.0212
,,,-0.0000001694,0.0212
,,,-0.0000001692,0.0212
,,,-0.000000169,0.0212
,,,-0.0000001688,0.0212
,,,-0.0000001686,0.0208
,,,-0.0000001684,0.0208
,,,-0.0000001682,0.0208
,,,-0.000000168,0.0208
,,,-0.0000001678,0.0208
,,,-0.0000001676,0.0208
,,,-0.0000001674,0.0204
,,,-0.0000001672,0.0204
,,,-0.000000167,0.0204
,,,-0.0000001668,0.0204
,,,-0.0000001666,0.02
,,,-0.0000001664,0.02
,,,-0.0000001662,0.02
,,,-0.000000166,0.02
,,,-0.0000001658,0.0196
,,,-0.0000001656,0.0196
,,,-0.0000001654,0.0196
,,,-0.0000001652,0.0196
,,,-0.000000165,0.0192
,,,-0.0000001648,0.0192
