,,,Time,Volts
Record Length,2.50E+03,,-0.000000125,-7.2
Sample Interval,1.00E-10,,-0.0000001249,-7.2
Trigger Point,1.25E+03,,-0.0000001248,-7.2
,,,-0.0000001247,-7.2
,,,-0.0000001246,-7.2
,,,-0.0000001245,-7.2
Source,CH2,,-0.0000001244,-7.2
Vertical Units,V,,-0.0000001243,-7.2
Vertical Scale,5.00E+00,,-0.0000001242,-7
Vertical Offset,0.00E+00,,-0.0000001241,-7
Horizontal Units,s,,-0.000000124,-7
Horizontal Scale,2.50E-08,,-0.0000001239,-7
Pt Fmt,Y,,-0.0000001238,-7
Yzero,0.00E+00,,-0.0000001237,-7
Probe Atten,1.00E+00,,-0.0000001236,-7
Model Number,TDS2002C,,-0.0000001235,-6.8
Serial Number,C013636,,-0.0000001234,-6.8
Firmware Version,FV:v24.15,,-0.0000001233,-6.8
,,,-0.0000001232,-6.8
,,,-0.0000001231,-6.8
,,,-0.000000123,-6.6
,,,-0.0000001229,-6.6
,,,-0.0000001228,-6.6
,,,-0.0000001227,-6.6
,,,-0.0000001226,-6.6
,,,-0.0000001225,-6.4
,,,-0.0000001224,-6.4
,,,-0.0000001223,-6.4
,,,-0.0000001222,-6.4
,,,-0.0000001221,-6.4
,,,-0.000000122,-6.2
,,,-0.0000001219,-6.2
,,,-0.0000001218,-6.2
,,,-0.0000001217,-6.2
,,,-0.0000001216,-6
,,,-0.0000001215,-6
,,,-0.0000001214,-6
,,,-0.0000001213,-6
,,,-0.0000001212,-5.8
,,,-0.0000001211,-5.8
,,,-0.000000121,-5.8
,,,-0.0000001209,-5.6
,,,-0.0000001208,-5.6
,,,-0.0000001207,-5.6
,,,-0.0000001206,-5.6
,,,-0.0000001205,-5.4
,,,-0.0000001204,-5.4
,,,-0.0000001203,-5.4
,,,-0.0000001202,-5.2
,,,-0.0000001201,-5.2
,,,-0.00000012,-5.2
,,,-0.0000001199,-5.2
,,,-0.0000001198,-5
,,,-0.0000001197,-5
,,,-0.0000001196,-5
,,,-0.0000001195,-4.8
,,,-0.0000001194,-4.8
,,,-0.0000001193,-4.8
,,,-0.0000001192,-4.6
,,,-0.0000001191,-4.6
,,,-0.000000119,-4.6
,,,-0.0000001189,-4.4
,,,-0.0000001188,-4.4
,,,-0.0000001187,-4.2
,,,-0.0000001186,-4.2
,,,-0.0000001185,-4.2
,,,-0.0000001184,-4
,,,-0.0000001183,-4
,,,-0.0000001182,-4
,,,-0.0000001181,-3.8
,,,-0.000000118,-3.8
,,,-0.0000001179,-3.8
,,,-0.0000001178,-3.6
,,,-0.0000001177,-3.6
,,,-0.0000001176,-3.6
,,,-0.0000001175,-3.4
,,,-0.0000001174,-3.4
,,,-0.0000001173,-3.2
,,,-0.0000001172,-3.2
,,,-0.0000001171,-3.2
,,,-0.000000117,-3
,,,-0.0000001169,-3
,,,-0.0000001168,-3
,,,-0.0000001167,-2.8
,,,-0.0000001166,-2.8
,,,-0.0000001165,-2.6
,,,-0.0000001164,-2.6
,,,-0.0000001163,-2.6
,,,-0.0000001162,-2.4
,,,-0.0000001161,-2.4
,,,-0.000000116,-2.2
,,,-0.0000001159,-2.2
,,,-0.0000001158,-2.2
,,,-0.0000001157,-2
,,,-0.0000001156,-2
,,,-0.0000001155,-1.8
,,,-0.0000001154,-1.8
,,,-0.0000001153,-1.8
,,,-0.0000001152,-1.6
,,,-0.0000001151,-1.6
,,,-0.000000115,-1.4
,,,-0.0000001149,-1.4
,,,-0.0000001148,-1.4
,,,-0.0000001147,-1.2
,,,-0.0000001146,-1.2
,,,-0.0000001145,-1
,,,-0.0000001144,-1
,,,-0.0000001143,-1
,,,-0.0000001142,-0.8
,,,-0.0000001141,-0.8
,,,-0.000000114,-0.6
,,,-0.0000001139,-0.6
,,,-0.0000001138,-0.6
,,,-0.0000001137,-0.4
,,,-0.0000001136,-0.4
,,,-0.0000001135,-0.2
,,,-0.0000001134,-0.2
,,,-0.0000001133,0
,,,-0.0000001132,0
,,,-0.0000001131,0
,,,-0.000000113,0.2
,,,-0.0000001129,0.2
,,,-0.0000001128,0.4
,,,-0.0000001127,0.4
,,,-0.0000001126,0.6
,,,-0.0000001125,0.6
,,,-0.0000001124,0.6
,,,-0.0000001123,0.8
,,,-0.0000001122,0.8
,,,-0.0000001121,1
,,,-0.000000112,1
,,,-0.0000001119,1.2
,,,-0.0000001118,1.2
,,,-0.0000001117,1.4
,,,-0.0000001116,1.4
,,,-0.0000001115,1.4
,,,-0.0000001114,1.6
,,,-0.0000001113,1.6
,,,-0.0000001112,1.6
,,,-0.0000001111,1.8
,,,-0.000000111,1.8
,,,-0.0000001109,2
,,,-0.0000001108,2
,,,-0.0000001107,2
,,,-0.0000001106,2.2
,,,-0.0000001105,2.2
,,,-0.0000001104,2.2
,,,-0.0000001103,2.4
,,,-0.0000001102,2.4
,,,-0.0000001101,2.6
,,,-0.00000011,2.6
,,,-0.0000001099,2.6
,,,-0.0000001098,2.8
,,,-0.0000001097,2.8
,,,-0.0000001096,3
,,,-0.0000001095,3
,,,-0.0000001094,3
,,,-0.0000001093,3.2
,,,-0.0000001092,3.2
,,,-0.0000001091,3.2
,,,-0.000000109,3.4
,,,-0.0000001089,3.4
,,,-0.0000001088,3.6
,,,-0.0000001087,3.6
,,,-0.0000001086,3.6
,,,-0.0000001085,3.8
,,,-0.0000001084,3.8
,,,-0.0000001083,3.8
,,,-0.0000001082,4
,,,-0.0000001081,4
,,,-0.000000108,4
,,,-0.0000001079,4.2
,,,-0.0000001078,4.2
,,,-0.0000001077,4.2
,,,-0.0000001076,4.4
,,,-0.0000001075,4.4
,,,-0.0000001074,4.4
,,,-0.0000001073,4.6
,,,-0.0000001072,4.6
,,,-0.0000001071,4.6
,,,-0.000000107,4.8
,,,-0.0000001069,4.8
,,,-0.0000001068,4.8
,,,-0.0000001067,5
,,,-0.0000001066,5
,,,-0.0000001065,5
,,,-0.0000001064,5
,,,-0.0000001063,5.2
,,,-0.0000001062,5.2
,,,-0.0000001061,5.2
,,,-0.000000106,5.4
,,,-0.0000001059,5.4
,,,-0.0000001058,5.4
,,,-0.0000001057,5.4
,,,-0.0000001056,5.6
,,,-0.0000001055,5.6
,,,-0.0000001054,5.6
,,,-0.0000001053,5.6
,,,-0.0000001052,5.8
,,,-0.0000001051,5.8
,,,-0.000000105,5.8
,,,-0.0000001049,5.8
,,,-0.0000001048,6
,,,-0.0000001047,6
,,,-0.0000001046,6
,,,-0.0000001045,6
,,,-0.0000001044,6
,,,-0.0000001043,6.2
,,,-0.0000001042,6.2
,,,-0.0000001041,6.2
,,,-0.000000104,6.2
,,,-0.0000001039,6.2
,,,-0.0000001038,6.4
,,,-0.0000001037,6.4
,,,-0.0000001036,6.4
,,,-0.0000001035,6.4
,,,-0.0000001034,6.4
,,,-0.0000001033,6.6
,,,-0.0000001032,6.6
,,,-0.0000001031,6.6
,,,-0.000000103,6.6
,,,-0.0000001029,6.6
,,,-0.0000001028,6.8
,,,-0.0000001027,6.8
,,,-0.0000001026,6.8
,,,-0.0000001025,6.8
,,,-0.0000001024,6.8
,,,-0.0000001023,6.8
,,,-0.0000001022,6.8
,,,-0.0000001021,7
,,,-0.000000102,7
,,,-0.0000001019,7
,,,-0.0000001018,7
,,,-0.0000001017,7
,,,-0.0000001016,7
,,,-0.0000001015,7
,,,-0.0000001014,7
,,,-0.0000001013,7.2
,,,-0.0000001012,7.2
,,,-0.0000001011,7.2
,,,-0.000000101,7.2
,,,-0.0000001009,7.2
,,,-0.0000001008,7.2
,,,-0.0000001007,7.2
,,,-0.0000001006,7.2
,,,-0.0000001005,7.2
,,,-0.0000001004,7.2
,,,-0.0000001003,7.2
,,,-0.0000001002,7.2
,,,-0.0000001001,7.2
,,,-0.0000001,7.4
,,,-0.0000000999,7.4
,,,-0.0000000998,7.4
,,,-0.0000000997,7.4
,,,-0.0000000996,7.4
,,,-0.0000000995,7.4
,,,-0.0000000994,7.4
,,,-0.0000000993,7.4
,,,-0.0000000992,7.4
,,,-0.0000000991,7.4
,,,-0.000000099,7.4
,,,-0.0000000989,7.4
,,,-0.0000000988,7.4
,,,-0.0000000987,7.2
,,,-0.0000000986,7.2
,,,-0.0000000985,7.2
,,,-0.0000000984,7.2
,,,-0.0000000983,7.2
,,,-0.0000000982,7.2
,,,-0.0000000981,7.2
,,,-0.000000098,7.2
,,,-0.0000000979,7.2
,,,-0.0000000978,7.2
,,,-0.0000000977,7.2
,,,-0.0000000976,7.2
,,,-0.0000000975,7.2
,,,-0.0000000974,7.2
,,,-0.0000000973,7.2
,,,-0.0000000972,7
,,,-0.0000000971,7
,,,-0.000000097,7
,,,-0.0000000969,7
,,,-0.0000000968,7
,,,-0.0000000967,7
,,,-0.0000000966,7
,,,-0.0000000965,7
,,,-0.0000000964,7
,,,-0.0000000963,6.8
,,,-0.0000000962,6.8
,,,-0.0000000961,6.8
,,,-0.000000096,6.8
,,,-0.0000000959,6.8
,,,-0.0000000958,6.8
,,,-0.0000000957,6.6
,,,-0.0000000956,6.6
,,,-0.0000000955,6.6
,,,-0.0000000954,6.6
,,,-0.0000000953,6.6
,,,-0.0000000952,6.6
,,,-0.0000000951,6.4
,,,-0.000000095,6.4
,,,-0.0000000949,6.4
,,,-0.0000000948,6.4
,,,-0.0000000947,6.4
,,,-0.0000000946,6.2
,,,-0.0000000945,6.2
,,,-0.0000000944,6.2
,,,-0.0000000943,6.2
,,,-0.0000000942,6
,,,-0.0000000941,6
,,,-0.000000094,6
,,,-0.0000000939,6
,,,-0.0000000938,5.8
,,,-0.0000000937,5.8
,,,-0.0000000936,5.8
,,,-0.0000000935,5.8
,,,-0.0000000934,5.8
,,,-0.0000000933,5.6
,,,-0.0000000932,5.6
,,,-0.0000000931,5.6
,,,-0.000000093,5.4
,,,-0.0000000929,5.4
,,,-0.0000000928,5.4
,,,-0.0000000927,5.4
,,,-0.0000000926,5.2
,,,-0.0000000925,5.2
,,,-0.0000000924,5.2
,,,-0.0000000923,5
,,,-0.0000000922,5
,,,-0.0000000921,5
,,,-0.000000092,4.8
,,,-0.0000000919,4.8
,,,-0.0000000918,4.8
,,,-0.0000000917,4.8
,,,-0.0000000916,4.6
,,,-0.0000000915,4.6
,,,-0.0000000914,4.6
,,,-0.0000000913,4.4
,,,-0.0000000912,4.4
,,,-0.0000000911,4.4
