,,,Time,Volts
Record Length,2.50E+03,,-0.000000496,2.4
Sample Interval,4.00E-10,,-0.0000004956,2.6
Trigger Point,1.24E+03,,-0.0000004952,2.6
,,,-0.0000004948,2.8
,,,-0.0000004944,2.8
,,,-0.000000494,3
Source,CH2,,-0.0000004936,3
Vertical Units,V,,-0.0000004932,3.2
Vertical Scale,5.00E+00,,-0.0000004928,3.2
Vertical Offset,0.00E+00,,-0.0000004924,3.2
Horizontal Units,s,,-0.000000492,3.4
Horizontal Scale,1.00E-07,,-0.0000004916,3.4
Pt Fmt,Y,,-0.0000004912,3.6
Yzero,0.00E+00,,-0.0000004908,3.6
Probe Atten,1.00E+00,,-0.0000004904,3.8
Model Number,TDS2002C,,-0.00000049,3.8
Serial Number,C013636,,-0.0000004896,4
Firmware Version,FV:v24.15,,-0.0000004892,4
,,,-0.0000004888,4
,,,-0.0000004884,4.2
,,,-0.000000488,4.2
,,,-0.0000004876,4.4
,,,-0.0000004872,4.4
,,,-0.0000004868,4.6
,,,-0.0000004864,4.6
,,,-0.000000486,4.8
,,,-0.0000004856,4.8
,,,-0.0000004852,5
,,,-0.0000004848,5
,,,-0.0000004844,5
,,,-0.000000484,5.2
,,,-0.0000004836,5.2
,,,-0.0000004832,5.4
,,,-0.0000004828,5.4
,,,-0.0000004824,5.4
,,,-0.000000482,5.6
,,,-0.0000004816,5.6
,,,-0.0000004812,5.6
,,,-0.0000004808,5.8
,,,-0.0000004804,5.8
,,,-0.00000048,5.8
,,,-0.0000004796,6
,,,-0.0000004792,6
,,,-0.0000004788,6
,,,-0.0000004784,6.2
,,,-0.000000478,6.2
,,,-0.0000004776,6.2
,,,-0.0000004772,6.4
,,,-0.0000004768,6.4
,,,-0.0000004764,6.4
,,,-0.000000476,6.6
,,,-0.0000004756,6.6
,,,-0.0000004752,6.8
,,,-0.0000004748,6.8
,,,-0.0000004744,6.8
,,,-0.000000474,6.8
,,,-0.0000004736,7
,,,-0.0000004732,7
,,,-0.0000004728,7
,,,-0.0000004724,7.2
,,,-0.000000472,7.2
,,,-0.0000004716,7.2
,,,-0.0000004712,7.4
,,,-0.0000004708,7.4
,,,-0.0000004704,7.4
,,,-0.00000047,7.4
,,,-0.0000004696,7.6
,,,-0.0000004692,7.6
,,,-0.0000004688,7.6
,,,-0.0000004684,7.6
,,,-0.000000468,7.8
,,,-0.0000004676,7.8
,,,-0.0000004672,7.8
,,,-0.0000004668,7.8
,,,-0.0000004664,8
,,,-0.000000466,8
,,,-0.0000004656,8
,,,-0.0000004652,8.2
,,,-0.0000004648,8.2
,,,-0.0000004644,8.2
,,,-0.000000464,8.2
,,,-0.0000004636,8.4
,,,-0.0000004632,8.4
,,,-0.0000004628,8.4
,,,-0.0000004624,8.4
,,,-0.000000462,8.4
,,,-0.0000004616,8.6
,,,-0.0000004612,8.6
,,,-0.0000004608,8.6
,,,-0.0000004604,8.6
,,,-0.00000046,8.6
,,,-0.0000004596,8.6
,,,-0.0000004592,8.8
,,,-0.0000004588,8.8
,,,-0.0000004584,8.8
,,,-0.000000458,8.8
,,,-0.0000004576,8.8
,,,-0.0000004572,9
,,,-0.0000004568,9
,,,-0.0000004564,9
,,,-0.000000456,9
,,,-0.0000004556,9
,,,-0.0000004552,9
,,,-0.0000004548,9
