,,,Time,Volts
Record Length,2.50E+03,,-0.000000246,-3.8
Sample Interval,2.00E-10,,-0.0000002458,-3.8
Trigger Point,1.23E+03,,-0.0000002456,-4
,,,-0.0000002454,-4
,,,-0.0000002452,-4.2
,,,-0.000000245,-4.2
Source,CH2,,-0.0000002448,-4.4
Vertical Units,V,,-0.0000002446,-4.4
Vertical Scale,5.00E+00,,-0.0000002444,-4.6
Vertical Offset,0.00E+00,,-0.0000002442,-4.6
Horizontal Units,s,,-0.000000244,-4.6
Horizontal Scale,5.00E-08,,-0.0000002438,-4.8
Pt Fmt,Y,,-0.0000002436,-4.8
Yzero,0.00E+00,,-0.0000002434,-5
Probe Atten,1.00E+00,,-0.0000002432,-5
Model Number,TDS2002C,,-0.000000243,-5.2
Serial Number,C013636,,-0.0000002428,-5.2
Firmware Version,FV:v24.15,,-0.0000002426,-5.4
,,,-0.0000002424,-5.4
,,,-0.0000002422,-5.4
,,,-0.000000242,-5.6
,,,-0.0000002418,-5.6
,,,-0.0000002416,-5.8
,,,-0.0000002414,-5.8
,,,-0.0000002412,-5.8
,,,-0.000000241,-6
,,,-0.0000002408,-6
,,,-0.0000002406,-6.2
,,,-0.0000002404,-6.2
,,,-0.0000002402,-6.2
,,,-0.00000024,-6.4
,,,-0.0000002398,-6.4
,,,-0.0000002396,-6.4
,,,-0.0000002394,-6.6
,,,-0.0000002392,-6.6
,,,-0.000000239,-6.8
,,,-0.0000002388,-6.8
,,,-0.0000002386,-6.8
,,,-0.0000002384,-7
,,,-0.0000002382,-7
,,,-0.000000238,-7
,,,-0.0000002378,-7.2
,,,-0.0000002376,-7.2
,,,-0.0000002374,-7.2
,,,-0.0000002372,-7.4
,,,-0.000000237,-7.4
,,,-0.0000002368,-7.4
,,,-0.0000002366,-7.4
,,,-0.0000002364,-7.6
,,,-0.0000002362,-7.6
,,,-0.000000236,-7.6
,,,-0.0000002358,-7.8
,,,-0.0000002356,-7.8
,,,-0.0000002354,-7.8
,,,-0.0000002352,-7.8
,,,-0.000000235,-8
,,,-0.0000002348,-8
,,,-0.0000002346,-8
,,,-0.0000002344,-8
,,,-0.0000002342,-8.2
,,,-0.000000234,-8.2
,,,-0.0000002338,-8.2
,,,-0.0000002336,-8.2
,,,-0.0000002334,-8.2
,,,-0.0000002332,-8.2
,,,-0.000000233,-8.4
,,,-0.0000002328,-8.4
,,,-0.0000002326,-8.4
,,,-0.0000002324,-8.4
,,,-0.0000002322,-8.4
,,,-0.000000232,-8.4
,,,-0.0000002318,-8.4
,,,-0.0000002316,-8.6
,,,-0.0000002314,-8.6
,,,-0.0000002312,-8.6
,,,-0.000000231,-8.6
,,,-0.0000002308,-8.6
,,,-0.0000002306,-8.6
,,,-0.0000002304,-8.6
,,,-0.0000002302,-8.6
,,,-0.00000023,-8.6
,,,-0.0000002298,-8.6
,,,-0.0000002296,-8.8
,,,-0.0000002294,-8.8
,,,-0.0000002292,-8.8
,,,-0.000000229,-8.8
,,,-0.0000002288,-8.8
,,,-0.0000002286,-8.8
,,,-0.0000002284,-8.8
,,,-0.0000002282,-8.8
,,,-0.000000228,-8.8
,,,-0.0000002278,-8.8
,,,-0.0000002276,-8.8
,,,-0.0000002274,-8.8
,,,-0.0000002272,-8.8
,,,-0.000000227,-8.8
,,,-0.0000002268,-8.6
,,,-0.0000002266,-8.6
,,,-0.0000002264,-8.6
,,,-0.0000002262,-8.6
,,,-0.000000226,-8.6
,,,-0.0000002258,-8.6
,,,-0.0000002256,-8.6
,,,-0.0000002254,-8.6
,,,-0.0000002252,-8.6
,,,-0.000000225,-8.6
,,,-0.0000002248,-8.6
,,,-0.0000002246,-8.6
,,,-0.0000002244,-8.4
,,,-0.0000002242,-8.4
,,,-0.000000224,-8.4
,,,-0.0000002238,-8.4
,,,-0.0000002236,-8.4
,,,-0.0000002234,-8.4
,,,-0.0000002232,-8.4
,,,-0.000000223,-8.2
,,,-0.0000002228,-8.2
,,,-0.0000002226,-8.2
,,,-0.0000002224,-8.2
,,,-0.0000002222,-8.2
,,,-0.000000222,-8.2
,,,-0.0000002218,-8
,,,-0.0000002216,-8
,,,-0.0000002214,-8
,,,-0.0000002212,-8
,,,-0.000000221,-8
,,,-0.0000002208,-7.8
,,,-0.0000002206,-7.8
,,,-0.0000002204,-7.8
,,,-0.0000002202,-7.8
,,,-0.00000022,-7.6
,,,-0.0000002198,-7.6
,,,-0.0000002196,-7.6
,,,-0.0000002194,-7.4
,,,-0.0000002192,-7.4
,,,-0.000000219,-7.4
,,,-0.0000002188,-7.4
,,,-0.0000002186,-7.2
,,,-0.0000002184,-7.2
,,,-0.0000002182,-7.2
,,,-0.000000218,-7
,,,-0.0000002178,-7
,,,-0.0000002176,-7
,,,-0.0000002174,-6.8
,,,-0.0000002172,-6.8
,,,-0.000000217,-6.8
,,,-0.0000002168,-6.6
,,,-0.0000002166,-6.6
,,,-0.0000002164,-6.6
,,,-0.0000002162,-6.4
,,,-0.000000216,-6.4
,,,-0.0000002158,-6.4
,,,-0.0000002156,-6.2
,,,-0.0000002154,-6.2
,,,-0.0000002152,-6
,,,-0.000000215,-6
,,,-0.0000002148,-6
,,,-0.0000002146,-5.8
,,,-0.0000002144,-5.8
,,,-0.0000002142,-5.8
,,,-0.000000214,-5.6
,,,-0.0000002138,-5.6
,,,-0.0000002136,-5.4
,,,-0.0000002134,-5.4
,,,-0.0000002132,-5.2
,,,-0.000000213,-5.2
,,,-0.0000002128,-5.2
,,,-0.0000002126,-5
,,,-0.0000002124,-5
,,,-0.0000002122,-4.8
,,,-0.000000212,-4.8
,,,-0.0000002118,-4.6
,,,-0.0000002116,-4.6
,,,-0.0000002114,-4.4
,,,-0.0000002112,-4.4
,,,-0.000000211,-4.2
,,,-0.0000002108,-4.2
,,,-0.0000002106,-4.2
,,,-0.0000002104,-4
,,,-0.0000002102,-4
,,,-0.00000021,-3.8
,,,-0.0000002098,-3.8
,,,-0.0000002096,-3.6
,,,-0.0000002094,-3.6
,,,-0.0000002092,-3.4
,,,-0.000000209,-3.4
,,,-0.0000002088,-3.2
,,,-0.0000002086,-3.2
,,,-0.0000002084,-3
,,,-0.0000002082,-3
,,,-0.000000208,-2.8
,,,-0.0000002078,-2.8
,,,-0.0000002076,-2.6
,,,-0.0000002074,-2.6
,,,-0.0000002072,-2.4
,,,-0.000000207,-2.4
,,,-0.0000002068,-2.2
,,,-0.0000002066,-2.2
,,,-0.0000002064,-2
,,,-0.0000002062,-2
,,,-0.000000206,-1.8
,,,-0.0000002058,-1.6
,,,-0.0000002056,-1.6
,,,-0.0000002054,-1.4
,,,-0.0000002052,-1.4
,,,-0.000000205,-1.2
,,,-0.0000002048,-1.2
,,,-0.0000002046,-1
,,,-0.0000002044,-1
,,,-0.0000002042,-0.8
,,,-0.000000204,-0.8
,,,-0.0000002038,-0.6
,,,-0.0000002036,-0.6
,,,-0.0000002034,-0.4
,,,-0.0000002032,-0.4
,,,-0.000000203,-0.2
,,,-0.0000002028,0
,,,-0.0000002026,0
,,,-0.0000002024,0.2
,,,-0.0000002022,0.2
,,,-0.000000202,0.4
,,,-0.0000002018,0.4
,,,-0.0000002016,0.6
,,,-0.0000002014,0.6
,,,-0.0000002012,0.8
,,,-0.000000201,0.8
,,,-0.0000002008,1
