,,,Time,Volts
Record Length,2.50E+03,,-0.000000496,-0.064
Sample Interval,4.00E-10,,-0.0000004956,-0.056
Trigger Point,1.24E+03,,-0.0000004952,-0.056
,,,-0.0000004948,-0.056
,,,-0.0000004944,-0.056
,,,-0.000000494,-0.048
Source,CH1,,-0.0000004936,-0.048
Vertical Units,V,,-0.0000004932,-0.04
Vertical Scale,2.00E-01,,-0.0000004928,-0.04
Vertical Offset,0.00E+00,,-0.0000004924,-0.04
Horizontal Units,s,,-0.000000492,-0.032
Horizontal Scale,1.00E-07,,-0.0000004916,-0.032
Pt Fmt,Y,,-0.0000004912,-0.032
Yzero,0.00E+00,,-0.0000004908,-0.024
Probe Atten,1.00E+00,,-0.0000004904,-0.024
Model Number,TDS2002C,,-0.00000049,-0.016
Serial Number,C013636,,-0.0000004896,-0.016
Firmware Version,FV:v24.15,,-0.0000004892,-0.016
,,,-0.0000004888,-0.008
,,,-0.0000004884,-0.008
,,,-0.000000488,-0.008
,,,-0.0000004876,0
,,,-0.0000004872,0
,,,-0.0000004868,0
,,,-0.0000004864,0.008
,,,-0.000000486,0.008
,,,-0.0000004856,0.008
,,,-0.0000004852,0.016
,,,-0.0000004848,0.016
,,,-0.0000004844,0.016
,,,-0.000000484,0.024
,,,-0.0000004836,0.024
,,,-0.0000004832,0.024
,,,-0.0000004828,0.032
,,,-0.0000004824,0.032
,,,-0.000000482,0.04
,,,-0.0000004816,0.04
,,,-0.0000004812,0.04
,,,-0.0000004808,0.048
,,,-0.0000004804,0.048
,,,-0.00000048,0.048
,,,-0.0000004796,0.056
,,,-0.0000004792,0.056
,,,-0.0000004788,0.056
,,,-0.0000004784,0.064
,,,-0.000000478,0.064
,,,-0.0000004776,0.064
,,,-0.0000004772,0.072
,,,-0.0000004768,0.072
,,,-0.0000004764,0.072
,,,-0.000000476,0.08
,,,-0.0000004756,0.08
,,,-0.0000004752,0.088
,,,-0.0000004748,0.088
,,,-0.0000004744,0.088
,,,-0.000000474,0.088
,,,-0.0000004736,0.096
,,,-0.0000004732,0.096
,,,-0.0000004728,0.096
,,,-0.0000004724,0.104
,,,-0.000000472,0.104
,,,-0.0000004716,0.104
,,,-0.0000004712,0.112
,,,-0.0000004708,0.112
,,,-0.0000004704,0.112
,,,-0.00000047,0.12
,,,-0.0000004696,0.12
,,,-0.0000004692,0.12
,,,-0.0000004688,0.12
,,,-0.0000004684,0.128
,,,-0.000000468,0.128
,,,-0.0000004676,0.128
,,,-0.0000004672,0.136
,,,-0.0000004668,0.136
,,,-0.0000004664,0.136
,,,-0.000000466,0.144
,,,-0.0000004656,0.144
,,,-0.0000004652,0.144
,,,-0.0000004648,0.152
,,,-0.0000004644,0.152
,,,-0.000000464,0.152
,,,-0.0000004636,0.16
,,,-0.0000004632,0.16
,,,-0.0000004628,0.16
,,,-0.0000004624,0.16
,,,-0.000000462,0.168
,,,-0.0000004616,0.168
,,,-0.0000004612,0.168
,,,-0.0000004608,0.168
,,,-0.0000004604,0.176
,,,-0.00000046,0.176
,,,-0.0000004596,0.176
,,,-0.0000004592,0.184
,,,-0.0000004588,0.184
,,,-0.0000004584,0.184
,,,-0.000000458,0.184
,,,-0.0000004576,0.184
,,,-0.0000004572,0.192
,,,-0.0000004568,0.192
,,,-0.0000004564,0.192
,,,-0.000000456,0.2
,,,-0.0000004556,0.2
,,,-0.0000004552,0.2
,,,-0.0000004548,0.2
,,,-0.0000004544,0.208
,,,-0.000000454,0.208
,,,-0.0000004536,0.208
,,,-0.0000004532,0.208
,,,-0.0000004528,0.216
,,,-0.0000004524,0.216
,,,-0.000000452,0.216
,,,-0.0000004516,0.216
,,,-0.0000004512,0.224
,,,-0.0000004508,0.224
,,,-0.0000004504,0.224
,,,-0.00000045,0.224
,,,-0.0000004496,0.224
,,,-0.0000004492,0.232
,,,-0.0000004488,0.232
,,,-0.0000004484,0.232
,,,-0.000000448,0.232
,,,-0.0000004476,0.24
,,,-0.0000004472,0.24
,,,-0.0000004468,0.24
,,,-0.0000004464,0.24
,,,-0.000000446,0.24
,,,-0.0000004456,0.248
,,,-0.0000004452,0.248
,,,-0.0000004448,0.248
,,,-0.0000004444,0.248
,,,-0.000000444,0.248
,,,-0.0000004436,0.248
,,,-0.0000004432,0.256
,,,-0.0000004428,0.256
,,,-0.0000004424,0.256
,,,-0.000000442,0.256
,,,-0.0000004416,0.256
,,,-0.0000004412,0.264
,,,-0.0000004408,0.264
,,,-0.0000004404,0.264
,,,-0.00000044,0.264
,,,-0.0000004396,0.264
,,,-0.0000004392,0.264
,,,-0.0000004388,0.264
,,,-0.0000004384,0.272
,,,-0.000000438,0.272
,,,-0.0000004376,0.272
,,,-0.0000004372,0.272
,,,-0.0000004368,0.272
,,,-0.0000004364,0.272
,,,-0.000000436,0.272
,,,-0.0000004356,0.28
,,,-0.0000004352,0.28
,,,-0.0000004348,0.28
,,,-0.0000004344,0.28
,,,-0.000000434,0.28
,,,-0.0000004336,0.28
,,,-0.0000004332,0.28
,,,-0.0000004328,0.28
,,,-0.0000004324,0.28
,,,-0.000000432,0.288
,,,-0.0000004316,0.288
,,,-0.0000004312,0.288
,,,-0.0000004308,0.288
,,,-0.0000004304,0.288
,,,-0.00000043,0.288
,,,-0.0000004296,0.288
,,,-0.0000004292,0.288
,,,-0.0000004288,0.288
,,,-0.0000004284,0.288
,,,-0.000000428,0.288
,,,-0.0000004276,0.288
,,,-0.0000004272,0.288
,,,-0.0000004268,0.288
,,,-0.0000004264,0.296
,,,-0.000000426,0.296
,,,-0.0000004256,0.296
,,,-0.0000004252,0.296
,,,-0.0000004248,0.296
,,,-0.0000004244,0.296
,,,-0.000000424,0.296
,,,-0.0000004236,0.296
,,,-0.0000004232,0.296
,,,-0.0000004228,0.296
,,,-0.0000004224,0.296
,,,-0.000000422,0.296
,,,-0.0000004216,0.296
,,,-0.0000004212,0.296
,,,-0.0000004208,0.296
,,,-0.0000004204,0.296
,,,-0.00000042,0.296
,,,-0.0000004196,0.296
,,,-0.0000004192,0.296
,,,-0.0000004188,0.296
,,,-0.0000004184,0.296
,,,-0.000000418,0.296
,,,-0.0000004176,0.296
,,,-0.0000004172,0.296
,,,-0.0000004168,0.296
,,,-0.0000004164,0.296
,,,-0.000000416,0.296
,,,-0.0000004156,0.296
,,,-0.0000004152,0.296
,,,-0.0000004148,0.296
,,,-0.0000004144,0.296
,,,-0.000000414,0.296
,,,-0.0000004136,0.296
,,,-0.0000004132,0.296
,,,-0.0000004128,0.288
,,,-0.0000004124,0.288
,,,-0.000000412,0.288
,,,-0.0000004116,0.288
,,,-0.0000004112,0.288
,,,-0.0000004108,0.288
,,,-0.0000004104,0.288
,,,-0.00000041,0.288
,,,-0.0000004096,0.288
,,,-0.0000004092,0.288
,,,-0.0000004088,0.28
,,,-0.0000004084,0.28
,,,-0.000000408,0.28
,,,-0.0000004076,0.28
,,,-0.0000004072,0.28
,,,-0.0000004068,0.28
,,,-0.0000004064,0.28
,,,-0.000000406,0.272
,,,-0.0000004056,0.272
,,,-0.0000004052,0.272
,,,-0.0000004048,0.272
,,,-0.0000004044,0.272
,,,-0.000000404,0.272
,,,-0.0000004036,0.272
,,,-0.0000004032,0.264
,,,-0.0000004028,0.264
