,,,Time,Volts
,,,-0.0000000922,5.2
,,,-0.0000000921,5
,,,-0.000000092,5
,,,-0.0000000919,5
,,,-0.0000000918,5
,,,-0.0000000917,4.8
,,,-0.0000000916,4.8
,,,-0.0000000915,4.8
,,,-0.0000000914,4.6
,,,-0.0000000913,4.6
,,,-0.0000000912,4.6
,,,-0.0000000911,4.4
,,,-0.000000091,4.4
,,,-0.0000000909,4.4
,,,-0.0000000908,4.2
,,,-0.0000000907,4.2
,,,-0.0000000906,4.2
,,,-0.0000000905,4
,,,-0.0000000904,4
,,,-0.0000000903,3.8
,,,-0.0000000902,3.8
,,,-0.0000000901,3.8
,,,-0.00000009,3.6
,,,-0.0000000899,3.6
,,,-0.0000000898,3.6
,,,-0.0000000897,3.4
,,,-0.0000000896,3.4
,,,-0.0000000895,3.4
,,,-0.0000000894,3.2
,,,-0.0000000893,3.2
,,,-0.0000000892,3
,,,-0.0000000891,3
,,,-0.000000089,3
,,,-0.0000000889,2.8
,,,-0.0000000888,2.8
,,,-0.0000000887,2.6
,,,-0.0000000886,2.6
,,,-0.0000000885,2.6
,,,-0.0000000884,2.4
,,,-0.0000000883,2.4
,,,-0.0000000882,2.2
,,,-0.0000000881,2.2
,,,-0.000000088,2.2
,,,-0.0000000879,2
,,,-0.0000000878,2
,,,-0.0000000877,2
,,,-0.0000000876,1.8
,,,-0.0000000875,1.8
,,,-0.0000000874,1.6
,,,-0.0000000873,1.6
,,,-0.0000000872,1.6
,,,-0.0000000871,1.4
,,,-0.000000087,1.4
,,,-0.0000000869,1.2
,,,-0.0000000868,1.2
,,,-0.0000000867,1
,,,-0.0000000866,1
,,,-0.0000000865,1
,,,-0.0000000864,0.8
,,,-0.0000000863,0.8
,,,-0.0000000862,0.6
,,,-0.0000000861,0.6
,,,-0.000000086,0.4
,,,-0.0000000859,0.4
,,,-0.0000000858,0.4
,,,-0.0000000857,0.2
,,,-0.0000000856,0.2
,,,-0.0000000855,0
,,,-0.0000000854,0
,,,-0.0000000853,-0.2
,,,-0.0000000852,-0.2
,,,-0.0000000851,-0.2
,,,-0.000000085,-0.4
,,,-0.0000000849,-0.4
,,,-0.0000000848,-0.6
,,,-0.0000000847,-0.6
,,,-0.0000000846,-0.8
,,,-0.0000000845,-0.8
,,,-0.0000000844,-0.8
,,,-0.0000000843,-1
,,,-0.0000000842,-1
,,,-0.0000000841,-1.2
,,,-0.000000084,-1.2
,,,-0.0000000839,-1.2
,,,-0.0000000838,-1.4
,,,-0.0000000837,-1.4
,,,-0.0000000836,-1.6
,,,-0.0000000835,-1.6
,,,-0.0000000834,-1.8
,,,-0.0000000833,-1.8
,,,-0.0000000832,-1.8
,,,-0.0000000831,-2
,,,-0.000000083,-2
,,,-0.0000000829,-2.2
,,,-0.0000000828,-2.2
,,,-0.0000000827,-2.2
,,,-0.0000000826,-2.4
,,,-0.0000000825,-2.4
,,,-0.0000000824,-2.6
,,,-0.0000000823,-2.6
,,,-0.0000000822,-2.6
,,,-0.0000000821,-2.8
,,,-0.000000082,-2.8
,,,-0.0000000819,-3
,,,-0.0000000818,-3
,,,-0.0000000817,-3
,,,-0.0000000816,-3.2
,,,-0.0000000815,-3.2
,,,-0.0000000814,-3.2
,,,-0.0000000813,-3.4
,,,-0.0000000812,-3.4
,,,-0.0000000811,-3.6
,,,-0.000000081,-3.6
,,,-0.0000000809,-3.6
,,,-0.0000000808,-3.8
,,,-0.0000000807,-3.8
,,,-0.0000000806,-3.8
,,,-0.0000000805,-4
,,,-0.0000000804,-4
,,,-0.0000000803,-4.2
,,,-0.0000000802,-4.2
,,,-0.0000000801,-4.2
,,,-0.00000008,-4.4
,,,-0.0000000799,-4.4
,,,-0.0000000798,-4.4
,,,-0.0000000797,-4.6
,,,-0.0000000796,-4.6
,,,-0.0000000795,-4.6
,,,-0.0000000794,-4.8
,,,-0.0000000793,-4.8
,,,-0.0000000792,-4.8
,,,-0.0000000791,-5
,,,-0.000000079,-5
,,,-0.0000000789,-5
,,,-0.0000000788,-5.2
,,,-0.0000000787,-5.2
,,,-0.0000000786,-5.2
,,,-0.0000000785,-5.4
,,,-0.0000000784,-5.4
,,,-0.0000000783,-5.4
,,,-0.0000000782,-5.4
,,,-0.0000000781,-5.6
,,,-0.000000078,-5.6
,,,-0.0000000779,-5.6
,,,-0.0000000778,-5.8
,,,-0.0000000777,-5.8
,,,-0.0000000776,-5.8
,,,-0.0000000775,-5.8
,,,-0.0000000774,-6
,,,-0.0000000773,-6
,,,-0.0000000772,-6
,,,-0.0000000771,-6
,,,-0.000000077,-6.2
,,,-0.0000000769,-6.2
,,,-0.0000000768,-6.2
,,,-0.0000000767,-6.2
,,,-0.0000000766,-6.2
,,,-0.0000000765,-6.4
,,,-0.0000000764,-6.4
,,,-0.0000000763,-6.4
,,,-0.0000000762,-6.4
,,,-0.0000000761,-6.6
,,,-0.000000076,-6.6
,,,-0.0000000759,-6.6
,,,-0.0000000758,-6.6
,,,-0.0000000757,-6.6
,,,-0.0000000756,-6.8
,,,-0.0000000755,-6.8
,,,-0.0000000754,-6.8
,,,-0.0000000753,-6.8
,,,-0.0000000752,-6.8
,,,-0.0000000751,-6.8
,,,-0.000000075,-7
,,,-0.0000000749,-7
,,,-0.0000000748,-7
,,,-0.0000000747,-7
,,,-0.0000000746,-7
,,,-0.0000000745,-7
,,,-0.0000000744,-7
,,,-0.0000000743,-7.2
,,,-0.0000000742,-7.2
,,,-0.0000000741,-7.2
,,,-0.000000074,-7.2
,,,-0.0000000739,-7.2
,,,-0.0000000738,-7.2
,,,-0.0000000737,-7.2
,,,-0.0000000736,-7.2
,,,-0.0000000735,-7.4
,,,-0.0000000734,-7.4
,,,-0.0000000733,-7.4
,,,-0.0000000732,-7.4
,,,-0.0000000731,-7.4
,,,-0.000000073,-7.4
,,,-0.0000000729,-7.4
,,,-0.0000000728,-7.4
,,,-0.0000000727,-7.4
,,,-0.0000000726,-7.4
,,,-0.0000000725,-7.4
,,,-0.0000000724,-7.4
,,,-0.0000000723,-7.4
,,,-0.0000000722,-7.4
,,,-0.0000000721,-7.4
,,,-0.000000072,-7.4
,,,-0.0000000719,-7.4
,,,-0.0000000718,-7.4
,,,-0.0000000717,-7.4
,,,-0.0000000716,-7.4
,,,-0.0000000715,-7.4
,,,-0.0000000714,-7.4
,,,-0.0000000713,-7.4
,,,-0.0000000712,-7.4
,,,-0.0000000711,-7.4
,,,-0.000000071,-7.4
,,,-0.0000000709,-7.4
,,,-0.0000000708,-7.4
,,,-0.0000000707,-7.4
,,,-0.0000000706,-7.4
,,,-0.0000000705,-7.4
,,,-0.0000000704,-7.4
,,,-0.0000000703,-7.4
,,,-0.0000000702,-7.4
,,,-0.0000000701,-7.4
,,,-0.00000007,-7.4
,,,-0.0000000699,-7.4
,,,-0.0000000698,-7.4
,,,-0.0000000697,-7.4
,,,-0.0000000696,-7.4
,,,-0.0000000695,-7.4
,,,-0.0000000694,-7.2
,,,-0.0000000693,-7.2
,,,-0.0000000692,-7.2
,,,-0.0000000691,-7.2
,,,-0.000000069,-7.2
,,,-0.0000000689,-7.2
,,,-0.0000000688,-7.2
,,,-0.0000000687,-7.2
,,,-0.0000000686,-7.2
,,,-0.0000000685,-7
,,,-0.0000000684,-7
,,,-0.0000000683,-7
,,,-0.0000000682,-7
,,,-0.0000000681,-7
,,,-0.000000068,-7
,,,-0.0000000679,-7
,,,-0.0000000678,-6.8
,,,-0.0000000677,-6.8
,,,-0.0000000676,-6.8
,,,-0.0000000675,-6.8
,,,-0.0000000674,-6.8
,,,-0.0000000673,-6.8
,,,-0.0000000672,-6.6
,,,-0.0000000671,-6.6
,,,-0.000000067,-6.6
,,,-0.0000000669,-6.6
,,,-0.0000000668,-6.6
,,,-0.0000000667,-6.4
,,,-0.0000000666,-6.4
,,,-0.0000000665,-6.4
,,,-0.0000000664,-6.4
,,,-0.0000000663,-6.2
,,,-0.0000000662,-6.2
,,,-0.0000000661,-6.2
,,,-0.000000066,-6.2
,,,-0.0000000659,-6
,,,-0.0000000658,-6
,,,-0.0000000657,-6
,,,-0.0000000656,-6
,,,-0.0000000655,-5.8
,,,-0.0000000654,-5.8
,,,-0.0000000653,-5.8
,,,-0.0000000652,-5.8
,,,-0.0000000651,-5.6
,,,-0.000000065,-5.6
,,,-0.0000000649,-5.6
,,,-0.0000000648,-5.6
,,,-0.0000000647,-5.4
,,,-0.0000000646,-5.4
,,,-0.0000000645,-5.4
,,,-0.0000000644,-5.2
,,,-0.0000000643,-5.2
,,,-0.0000000642,-5.2
,,,-0.0000000641,-5
,,,-0.000000064,-5
,,,-0.0000000639,-5
,,,-0.0000000638,-4.8
,,,-0.0000000637,-4.8
,,,-0.0000000636,-4.8
,,,-0.0000000635,-4.6
,,,-0.0000000634,-4.6
,,,-0.0000000633,-4.6
,,,-0.0000000632,-4.4
,,,-0.0000000631,-4.4
,,,-0.000000063,-4.4
,,,-0.0000000629,-4.2
,,,-0.0000000628,-4.2
,,,-0.0000000627,-4.2
,,,-0.0000000626,-4
,,,-0.0000000625,-4
,,,-0.0000000624,-4
,,,-0.0000000623,-3.8
,,,-0.0000000622,-3.8
,,,-0.0000000621,-3.8
,,,-0.000000062,-3.6
,,,-0.0000000619,-3.6
,,,-0.0000000618,-3.6
,,,-0.0000000617,-3.4
,,,-0.0000000616,-3.4
,,,-0.0000000615,-3.2
,,,-0.0000000614,-3.2
,,,-0.0000000613,-3.2
,,,-0.0000000612,-3
,,,-0.0000000611,-3
,,,-0.000000061,-3
,,,-0.0000000609,-2.8
,,,-0.0000000608,-2.8
,,,-0.0000000607,-2.6
,,,-0.0000000606,-2.6
,,,-0.0000000605,-2.6
,,,-0.0000000604,-2.4
,,,-0.0000000603,-2.4
,,,-0.0000000602,-2.2
,,,-0.0000000601,-2.2
,,,-0.00000006,-2.2
,,,-0.0000000599,-2
,,,-0.0000000598,-2
,,,-0.0000000597,-1.8
,,,-0.0000000596,-1.8
,,,-0.0000000595,-1.8
,,,-0.0000000594,-1.6
,,,-0.0000000593,-1.6
,,,-0.0000000592,-1.4
,,,-0.0000000591,-1.4
,,,-0.000000059,-1.4
,,,-0.0000000589,-1.2
,,,-0.0000000588,-1.2
,,,-0.0000000587,-1
,,,-0.0000000586,-1
,,,-0.0000000585,-1
,,,-0.0000000584,-0.8
,,,-0.0000000583,-0.8
,,,-0.0000000582,-0.6
,,,-0.0000000581,-0.6
,,,-0.000000058,-0.6
,,,-0.0000000579,-0.4
,,,-0.0000000578,-0.4
,,,-0.0000000577,-0.2
,,,-0.0000000576,-0.2
,,,-0.0000000575,0
,,,-0.0000000574,0
,,,-0.0000000573,0
,,,-0.0000000572,0.2
,,,-0.0000000571,0.2
,,,-0.000000057,0.4
,,,-0.0000000569,0.4
,,,-0.0000000568,0.6
,,,-0.0000000567,0.6
,,,-0.0000000566,0.6
,,,-0.0000000565,0.8
,,,-0.0000000564,0.8
,,,-0.0000000563,1
,,,-0.0000000562,1
,,,-0.0000000561,1.2
,,,-0.000000056,1.2
,,,-0.0000000559,1.2
,,,-0.0000000558,1.4
,,,-0.0000000557,1.4
,,,-0.0000000556,1.6
,,,-0.0000000555,1.6
,,,-0.0000000554,1.6
,,,-0.0000000553,1.8
,,,-0.0000000552,1.8
,,,-0.0000000551,1.8
,,,-0.000000055,2
,,,-0.0000000549,2
,,,-0.0000000548,2.2
,,,-0.0000000547,2.2
,,,-0.0000000546,2.2
,,,-0.0000000545,2.4
,,,-0.0000000544,2.4
,,,-0.0000000543,2.6
,,,-0.0000000542,2.6
,,,-0.0000000541,2.6
,,,-0.000000054,2.8
,,,-0.0000000539,2.8
,,,-0.0000000538,3
,,,-0.0000000537,3
,,,-0.0000000536,3
,,,-0.0000000535,3.2
,,,-0.0000000534,3.2
,,,-0.0000000533,3.2
,,,-0.0000000532,3.4
,,,-0.0000000531,3.4
,,,-0.000000053,3.4
,,,-0.0000000529,3.6
,,,-0.0000000528,3.6
,,,-0.0000000527,3.8
,,,-0.0000000526,3.8
,,,-0.0000000525,3.8
,,,-0.0000000524,4
,,,-0.0000000523,4
,,,-0.0000000522,4
,,,-0.0000000521,4.2
,,,-0.000000052,4.2
,,,-0.0000000519,4.2
,,,-0.0000000518,4.4
,,,-0.0000000517,4.4
,,,-0.0000000516,4.4
,,,-0.0000000515,4.6
,,,-0.0000000514,4.6
,,,-0.0000000513,4.6
,,,-0.0000000512,4.8
,,,-0.0000000511,4.8
,,,-0.000000051,4.8
,,,-0.0000000509,5
,,,-0.0000000508,5
,,,-0.0000000507,5
,,,-0.0000000506,5
,,,-0.0000000505,5.2
,,,-0.0000000504,5.2
,,,-0.0000000503,5.2
,,,-0.0000000502,5.2
,,,-0.0000000501,5.4
,,,-0.00000005,5.4
,,,-0.0000000499,5.4
,,,-0.0000000498,5.4
,,,-0.0000000497,5.6
,,,-0.0000000496,5.6
,,,-0.0000000495,5.6
,,,-0.0000000494,5.6
,,,-0.0000000493,5.8
,,,-0.0000000492,5.8
,,,-0.0000000491,5.8
,,,-0.000000049,5.8
,,,-0.0000000489,6
,,,-0.0000000488,6
,,,-0.0000000487,6
,,,-0.0000000486,6
,,,-0.0000000485,6
,,,-0.0000000484,6.2
,,,-0.0000000483,6.2
,,,-0.0000000482,6.2
,,,-0.0000000481,6.2
,,,-0.000000048,6.2
,,,-0.0000000479,6.4
,,,-0.0000000478,6.4
,,,-0.0000000477,6.4
,,,-0.0000000476,6.4
,,,-0.0000000475,6.6
,,,-0.0000000474,6.6
,,,-0.0000000473,6.6
,,,-0.0000000472,6.6
,,,-0.0000000471,6.6
,,,-0.000000047,6.6
,,,-0.0000000469,6.8
,,,-0.0000000468,6.8
,,,-0.0000000467,6.8
,,,-0.0000000466,6.8
,,,-0.0000000465,6.8
,,,-0.0000000464,6.8
,,,-0.0000000463,6.8
,,,-0.0000000462,7
,,,-0.0000000461,7
,,,-0.000000046,7
,,,-0.0000000459,7
,,,-0.0000000458,7
,,,-0.0000000457,7
,,,-0.0000000456,7
,,,-0.0000000455,7
,,,-0.0000000454,7
,,,-0.0000000453,7.2
,,,-0.0000000452,7.2
,,,-0.0000000451,7.2
,,,-0.000000045,7.2
,,,-0.0000000449,7.2
,,,-0.0000000448,7.2
,,,-0.0000000447,7.2
,,,-0.0000000446,7.2
,,,-0.0000000445,7.2
,,,-0.0000000444,7.2
,,,-0.0000000443,7.2
,,,-0.0000000442,7.2
,,,-0.0000000441,7.2
,,,-0.000000044,7.2
,,,-0.0000000439,7.2
,,,-0.0000000438,7.2
,,,-0.0000000437,7.2
,,,-0.0000000436,7.2
,,,-0.0000000435,7.2
,,,-0.0000000434,7.2
,,,-0.0000000433,7.2
,,,-0.0000000432,7.2
,,,-0.0000000431,7.2
,,,-0.000000043,7.2
,,,-0.0000000429,7.2
,,,-0.0000000428,7.2
,,,-0.0000000427,7.2
,,,-0.0000000426,7.2
,,,-0.0000000425,7.2
,,,-0.0000000424,7.2
,,,-0.0000000423,7.2
,,,-0.0000000422,7.2
,,,-0.0000000421,7.2
,,,-0.000000042,7.2
,,,-0.0000000419,7.2
,,,-0.0000000418,7.2
,,,-0.0000000417,7.2
,,,-0.0000000416,7
,,,-0.0000000415,7
,,,-0.0000000414,7
,,,-0.0000000413,7
,,,-0.0000000412,7
,,,-0.0000000411,7
,,,-0.000000041,7
,,,-0.0000000409,7
,,,-0.0000000408,7
,,,-0.0000000407,6.8
,,,-0.0000000406,6.8
,,,-0.0000000405,6.8
,,,-0.0000000404,6.8
,,,-0.0000000403,6.8
,,,-0.0000000402,6.8
,,,-0.0000000401,6.8
,,,-0.00000004,6.6
,,,-0.0000000399,6.6
,,,-0.0000000398,6.6
,,,-0.0000000397,6.6
,,,-0.0000000396,6.6
,,,-0.0000000395,6.6
,,,-0.0000000394,6.4
,,,-0.0000000393,6.4
,,,-0.0000000392,6.4
,,,-0.0000000391,6.4
,,,-0.000000039,6.4
,,,-0.0000000389,6.2
,,,-0.0000000388,6.2
,,,-0.0000000387,6.2
,,,-0.0000000386,6.2
,,,-0.0000000385,6.2
,,,-0.0000000384,6
,,,-0.0000000383,6
,,,-0.0000000382,6
,,,-0.0000000381,6
,,,-0.000000038,5.8
,,,-0.0000000379,5.8
,,,-0.0000000378,5.8
,,,-0.0000000377,5.8
,,,-0.0000000376,5.6
,,,-0.0000000375,5.6
,,,-0.0000000374,5.6
,,,-0.0000000373,5.6
,,,-0.0000000372,5.4
,,,-0.0000000371,5.4
,,,-0.000000037,5.4
,,,-0.0000000369,5.2
,,,-0.0000000368,5.2
,,,-0.0000000367,5.2
,,,-0.0000000366,5.2
,,,-0.0000000365,5
,,,-0.0000000364,5
,,,-0.0000000363,5
,,,-0.0000000362,4.8
,,,-0.0000000361,4.8
,,,-0.000000036,4.8
,,,-0.0000000359,4.6
,,,-0.0000000358,4.6
,,,-0.0000000357,4.6
,,,-0.0000000356,4.4
,,,-0.0000000355,4.4
,,,-0.0000000354,4.4
,,,-0.0000000353,4.2
,,,-0.0000000352,4.2
,,,-0.0000000351,4.2
,,,-0.000000035,4
,,,-0.0000000349,4
,,,-0.0000000348,4
,,,-0.0000000347,3.8
,,,-0.0000000346,3.8
,,,-0.0000000345,3.8
,,,-0.0000000344,3.6
,,,-0.0000000343,3.6
,,,-0.0000000342,3.6
,,,-0.0000000341,3.4
,,,-0.000000034,3.4
,,,-0.0000000339,3.2
,,,-0.0000000338,3.2
,,,-0.0000000337,3.2
,,,-0.0000000336,3
,,,-0.0000000335,3
,,,-0.0000000334,2.8
,,,-0.0000000333,2.8
,,,-0.0000000332,2.8
,,,-0.0000000331,2.6
,,,-0.000000033,2.6
,,,-0.0000000329,2.6
,,,-0.0000000328,2.4
,,,-0.0000000327,2.4
,,,-0.0000000326,2.2
,,,-0.0000000325,2.2
,,,-0.0000000324,2.2
,,,-0.0000000323,2
,,,-0.0000000322,2
,,,-0.0000000321,1.8
,,,-0.000000032,1.8
,,,-0.0000000319,1.8
,,,-0.0000000318,1.6
,,,-0.0000000317,1.6
,,,-0.0000000316,1.4
,,,-0.0000000315,1.4
,,,-0.0000000314,1.4
,,,-0.0000000313,1.2
,,,-0.0000000312,1.2
,,,-0.0000000311,1
,,,-0.000000031,1
,,,-0.0000000309,0.8
,,,-0.0000000308,0.8
,,,-0.0000000307,0.8
,,,-0.0000000306,0.6
,,,-0.0000000305,0.6
,,,-0.0000000304,0.4
,,,-0.0000000303,0.4
,,,-0.0000000302,0.4
,,,-0.0000000301,0.2
,,,-0.00000003,0.2
,,,-0.0000000299,0
,,,-0.0000000298,0
,,,-0.0000000297,-0.2
,,,-0.0000000296,-0.2
,,,-0.0000000295,-0.2
,,,-0.0000000294,-0.4
,,,-0.0000000293,-0.4
,,,-0.0000000292,-0.6
,,,-0.0000000291,-0.6
,,,-0.000000029,-0.8
,,,-0.0000000289,-0.8
,,,-0.0000000288,-1
,,,-0.0000000287,-1
,,,-0.0000000286,-1
,,,-0.0000000285,-1.2
,,,-0.0000000284,-1.2
